       24087           3
   1.3651276     -9.32638720E-02  -3.0347321    
   1.3334936     -7.50000030E-02  -1.9830127    
   1.1750000      1.65063515E-02  -1.8000000    
   1.3466316     -0.65677273      -1.5500000    
   1.1784276     -0.53456533      -1.5500000    
   1.0744717     -0.35450849      -1.5500000    
   1.0527390     -0.14773577      -1.5500000    
   1.3412404      -1.6854022      -1.5500000    
   1.1365440      -1.6418926      -1.5500000    
  0.93989503      -1.5703182      -1.5500000    
  0.75512111      -1.4720721      -1.5500000    
  0.58581859      -1.3490666      -1.5500000    
  0.43528277      -1.2036959      -1.5500000    
  0.30644363      -1.0387894      -1.5500000    
  0.20180893     -0.85755670      -1.5500000    
  0.12341522     -0.66352546      -1.5500000    
  7.27883726E-02 -0.46047226      -1.5500000    
  5.09137586E-02 -0.25234926      -1.5500000    
  5.82171567E-02 -4.32073064E-02  -1.5500000    
  9.45564136E-02  0.16288285      -1.5500000    
  0.15922421      0.36190990      -1.5500000    
   1.9250000      1.65063515E-02  -1.3000000    
   1.7665063     -7.50000030E-02  -1.1169873    
   1.7348723     -9.32638720E-02 -6.52678385E-02
   1.9159813      1.12994174E-02 -0.11076054    
   2.0896399      0.11156126     -0.18555200    
   2.2523131      0.20548062     -0.28811970    
   2.4006891      0.29114556     -0.41637564    
   2.5317476      0.36681217     -0.56770891    
   2.6428204      0.43094015     -0.73903877    
   2.7316465      0.48222399     -0.92687750    
   2.7964180      0.51961970      -1.1274011    
   2.8358157      0.54236609      -1.3365277    
   2.8358157      0.54236609      -1.7634722    
   2.7964180      0.51961970      -1.9725988    
   2.7316465      0.48222399      -2.1731224    
   2.6428204      0.43094015      -2.3609612    
   2.5317476      0.36681217      -2.5322912    
   2.4006891      0.29114556      -2.6836243    
   2.2523131      0.20548062      -2.8118804    
   2.0896399      0.11156126      -2.9144480    
   1.9159813      1.12994174E-02  -2.9892395    
   1.7348723     -9.32638720E-02  -3.0347321    
   1.7665063     -7.50000030E-02  -1.9830127    
   1.9250000      1.65063515E-02  -1.8000000    
   2.0472610     -0.14773577      -1.5500000    
   2.0255282     -0.35450849      -1.5500000    
   1.9215724     -0.53456533      -1.5500000    
   1.7533684     -0.65677273      -1.5500000    
   2.9407759      0.36190990      -1.5500000    
   3.0054436      0.16288285      -1.5500000    
   3.0417829     -4.32073064E-02  -1.5500000    
   3.0490863     -0.25234926      -1.5500000    
   3.0272117     -0.46047226      -1.5500000    
   2.9765847     -0.66352546      -1.5500000    
   2.8981910     -0.85755670      -1.5500000    
   2.7935565      -1.0387894      -1.5500000    
   2.6647172      -1.2036959      -1.5500000    
   2.5141814      -1.3490666      -1.5500000    
   2.3448789      -1.4720721      -1.5500000    
   2.1601050      -1.5703182      -1.5500000    
   1.9634560      -1.6418926      -1.5500000    
   1.7587596      -1.6854022      -1.5500000    
   0.0000000       0.0000000      -5.7500000    
   0.0000000       0.0000000      -5.5000000    
   0.0000000       0.0000000      -5.2500000    
   0.0000000     -0.20132969      -4.9959450    
   0.0000000     -0.40233284      -4.9837866    
   0.0000000     -0.60268342      -4.9635444    
   0.0000000     -0.80205643      -4.9352512    
   0.0000000      -1.0001285      -4.8989534    
   0.0000000      -1.1965783      -4.8547091    
   0.0000000      -1.3910873      -4.8025904    
   0.0000000      -1.5833399      -4.7426820    
   0.0000000      -1.7730244      -4.6750813    
   0.0000000      -1.9598330      -4.5998974    
   0.0000000      -2.1434629      -4.5172520    
   0.0000000      -2.3236158      -4.4272799    
   0.0000000      -2.5000000      -4.3301272    
   0.0000000      -2.6723292      -4.2259502    
   0.0000000      -2.8403237      -4.1149192    
   0.0000000      -3.0037112      -3.9972138    
   0.0000000      -3.1622269      -3.8730247    
   0.0000000      -3.3156133      -3.7425537    
   0.0000000      -3.4636219      -3.6060123    
   0.0000000      -3.6060123      -3.4636219    
   0.0000000      -3.7425537      -3.3156133    
   0.0000000      -3.8730247      -3.1622269    
   0.0000000      -3.9972138      -3.0037112    
   0.0000000      -4.1149192      -2.8403237    
   0.0000000      -4.2259502      -2.6723292    
   0.0000000      -4.3301272      -2.5000000    
   0.0000000      -4.4272799      -2.3236158    
   0.0000000      -4.5172520      -2.1434629    
   0.0000000      -4.5998974      -1.9598330    
   0.0000000      -4.6750813      -1.7730244    
   0.0000000      -4.7426820      -1.5833399    
   0.0000000      -4.8025904      -1.3910873    
   0.0000000      -4.8547091      -1.1965783    
   0.0000000      -4.8989534      -1.0001285    
   0.0000000      -4.9352512     -0.80205643    
   0.0000000      -4.9635444     -0.60268342    
   0.0000000      -4.9837866     -0.40233284    
   0.0000000      -4.9959450     -0.20132969    
   0.0000000      -4.9959450      0.20132969    
   0.0000000      -4.9837866      0.40233284    
   0.0000000      -4.9635444      0.60268342    
   0.0000000      -4.9352512      0.80205643    
   0.0000000      -4.8989534       1.0001285    
   0.0000000      -4.8547091       1.1965783    
   0.0000000      -4.8025904       1.3910873    
   0.0000000      -4.7426820       1.5833399    
   0.0000000      -4.6750813       1.7730244    
   0.0000000      -4.5998974       1.9598330    
   0.0000000      -4.5172520       2.1434629    
   0.0000000      -4.4272799       2.3236158    
   0.0000000      -4.3301272       2.5000000    
   0.0000000      -4.2259502       2.6723292    
   0.0000000      -4.1149192       2.8403237    
   0.0000000      -3.9972138       3.0037112    
   0.0000000      -3.8730247       3.1622269    
   0.0000000      -3.7425537       3.3156133    
   0.0000000      -3.6060123       3.4636219    
   0.0000000      -3.4636219       3.6060123    
   0.0000000      -3.3156133       3.7425537    
   0.0000000      -3.1622269       3.8730247    
   0.0000000      -3.0037112       3.9972138    
   0.0000000      -2.8403237       4.1149192    
   0.0000000      -2.6723292       4.2259502    
   0.0000000      -2.5000000       4.3301272    
   0.0000000      -2.3236158       4.4272799    
   0.0000000      -2.1434629       4.5172520    
   0.0000000      -1.9598330       4.5998974    
   0.0000000      -1.7730244       4.6750813    
   0.0000000      -1.5833399       4.7426820    
   0.0000000      -1.3910873       4.8025904    
   0.0000000      -1.1965783       4.8547091    
   0.0000000      -1.0001285       4.8989534    
   0.0000000     -0.80205643       4.9352512    
   0.0000000     -0.60268342       4.9635444    
   0.0000000     -0.40233284       4.9837866    
   0.0000000     -0.20132969       4.9959450    
   0.0000000       0.0000000       5.2500000    
   0.0000000       0.0000000       5.5000000    
   0.0000000       0.0000000       5.7500000    
   0.0000000     -0.20048986       5.9966493    
   0.0000000     -0.40075579       5.9866014    
   0.0000000     -0.60057414       5.9698668    
   0.0000000     -0.79972172       5.9464650    
   0.0000000     -0.99797612       5.9164214    
   0.0000000      -1.1951159       5.8797703    
   0.0000000      -1.3909209       5.8365521    
   0.0000000      -1.5851724       5.7868152    
   0.0000000      -1.7776535       5.7306151    
   0.0000000      -1.9681492       5.6680145    
   0.0000000      -2.1564467       5.5990839    
   0.0000000      -2.3423357       5.5238996    
   0.0000000      -2.5256085       5.4425454    
   0.0000000      -2.7060606       5.3551130    
   0.0000000      -2.8834906       5.2616997    
   0.0000000      -3.0576999       5.1624093    
   0.0000000      -3.2284942       5.0573535    
   0.0000000      -3.3956826       4.9466496    
   0.0000000      -3.5590785       4.8304205    
   0.0000000      -3.7184994       4.7087965    
   0.0000000      -3.8737671       4.5819130    
   0.0000000      -4.0247083       4.4499125    
   0.0000000      -4.1711545       4.3129420    
   0.0000000      -4.3129420       4.1711545    
   0.0000000      -4.4499125       4.0247083    
   0.0000000      -4.5819130       3.8737671    
   0.0000000      -4.7087965       3.7184994    
   0.0000000      -4.8304205       3.5590785    
   0.0000000      -4.9466496       3.3956826    
   0.0000000      -5.0573535       3.2284942    
   0.0000000      -5.1624093       3.0576999    
   0.0000000      -5.2616997       2.8834906    
   0.0000000      -5.3551130       2.7060606    
   0.0000000      -5.4425454       2.5256085    
   0.0000000      -5.5238996       2.3423357    
   0.0000000      -5.5990839       2.1564467    
   0.0000000      -5.6680145       1.9681492    
   0.0000000      -5.7306151       1.7776535    
   0.0000000      -5.7868152       1.5851724    
   0.0000000      -5.8365521       1.3909209    
   0.0000000      -5.8797703       1.1951159    
   0.0000000      -5.9164214      0.99797612    
   0.0000000      -5.9464650      0.79972172    
   0.0000000      -5.9698668      0.60057414    
   0.0000000      -5.9866014      0.40075579    
   0.0000000      -5.9966493      0.20048986    
   0.0000000      -5.9966493     -0.20048986    
   0.0000000      -5.9866014     -0.40075579    
   0.0000000      -5.9698668     -0.60057414    
   0.0000000      -5.9464650     -0.79972172    
   0.0000000      -5.9164214     -0.99797612    
   0.0000000      -5.8797703      -1.1951159    
   0.0000000      -5.8365521      -1.3909209    
   0.0000000      -5.7868152      -1.5851724    
   0.0000000      -5.7306151      -1.7776535    
   0.0000000      -5.6680145      -1.9681492    
   0.0000000      -5.5990839      -2.1564467    
   0.0000000      -5.5238996      -2.3423357    
   0.0000000      -5.4425454      -2.5256085    
   0.0000000      -5.3551130      -2.7060606    
   0.0000000      -5.2616997      -2.8834906    
   0.0000000      -5.1624093      -3.0576999    
   0.0000000      -5.0573535      -3.2284942    
   0.0000000      -4.9466496      -3.3956826    
   0.0000000      -4.8304205      -3.5590785    
   0.0000000      -4.7087965      -3.7184994    
   0.0000000      -4.5819130      -3.8737671    
   0.0000000      -4.4499125      -4.0247083    
   0.0000000      -4.3129420      -4.1711545    
   0.0000000      -4.1711545      -4.3129420    
   0.0000000      -4.0247083      -4.4499125    
   0.0000000      -3.8737671      -4.5819130    
   0.0000000      -3.7184994      -4.7087965    
   0.0000000      -3.5590785      -4.8304205    
   0.0000000      -3.3956826      -4.9466496    
   0.0000000      -3.2284942      -5.0573535    
   0.0000000      -3.0576999      -5.1624093    
   0.0000000      -2.8834906      -5.2616997    
   0.0000000      -2.7060606      -5.3551130    
   0.0000000      -2.5256085      -5.4425454    
   0.0000000      -2.3423357      -5.5238996    
   0.0000000      -2.1564467      -5.5990839    
   0.0000000      -1.9681492      -5.6680145    
   0.0000000      -1.7776535      -5.7306151    
   0.0000000      -1.5851724      -5.7868152    
   0.0000000      -1.3909209      -5.8365521    
   0.0000000      -1.1951159      -5.8797703    
   0.0000000     -0.99797612      -5.9164214    
   0.0000000     -0.79972172      -5.9464650    
   0.0000000     -0.60057414      -5.9698668    
   0.0000000     -0.40075579      -5.9866014    
   0.0000000     -0.20048986      -5.9966493    
  -2.0000000      -1.8000000      0.63333333    
  -2.0000000      -1.8000000      0.36666667    
  -2.0000000      -1.8707107      0.92928934    
  -2.0000000      -1.8707107       1.0707107    
  -2.0000000      -1.8000000       1.3000000    
  -2.0000000      -1.8000000       1.5000000    
  -2.0000000      -1.8000000       1.7000000    
  -2.0000000      -2.0002689       1.8774351    
  -2.0000000      -2.1904953       1.8108720    
  -2.0000000      -2.3611407       1.7036483    
  -2.0000000      -2.5036483       1.5611408    
  -2.0000000      -2.6108720       1.3904954    
  -2.0000000      -2.6774352       1.2002689    
  -2.0000000      -2.6774352      0.79973114    
  -2.0000000      -2.6108720      0.60950464    
  -2.0000000      -2.5036483      0.43885916    
  -2.0000000      -2.3611407      0.29635167    
  -2.0000000      -2.1904953      0.18912801    
  -2.0000000      -2.0002689      0.12256488    
  -1.9387628      -1.7646446       1.0707107    
  -1.8265620      -1.6998656       1.8774351    
  -1.6618211      -1.6047523       1.8108720    
  -1.5140378      -1.5194296       1.7036483    
  -1.3906226      -1.4481758       1.5611408    
  -1.2977643      -1.3945640       1.3904954    
  -1.2401189      -1.3612825       1.2002689    
  -1.2401189      -1.3612825      0.79973114    
  -1.2977643      -1.3945640      0.60950464    
  -1.3906226      -1.4481758      0.43885916    
  -1.5140378      -1.5194296      0.29635167    
  -1.6618211      -1.6047523      0.18912801    
  -1.8265620      -1.6998656      0.12256488    
  -1.9387628      -1.7646446      0.92928934    
  -1.9357213      -1.8766044       1.0000000    
  -1.9015192      -1.8173648       1.0000000    
  -1.7924457      -2.6757405       1.0000000    
  -1.5960808      -2.6042693       1.0000000    
  -1.4214911      -2.4894400       1.0000000    
  -1.2780892      -2.3374426       1.0000000    
  -1.1736056      -2.1564717       1.0000000    
  -1.1136730      -1.9562833       1.0000000    
  -1.1015227      -1.7476697       1.0000000    
  -1.1378094      -1.5418770       1.0000000    
  -2.0612373      -1.7646446       1.0707107    
  -2.1734378      -1.6998656       1.8774351    
  -2.3381789      -1.6047523       1.8108720    
  -2.4859622      -1.5194296       1.7036483    
  -2.6093774      -1.4481758       1.5611408    
  -2.7022357      -1.3945640       1.3904954    
  -2.7598810      -1.3612825       1.2002689    
  -2.7598810      -1.3612825      0.79973114    
  -2.7022357      -1.3945640      0.60950464    
  -2.6093774      -1.4481758      0.43885916    
  -2.4859622      -1.5194296      0.29635167    
  -2.3381789      -1.6047523      0.18912801    
  -2.1734378      -1.6998656      0.12256488    
  -2.0612373      -1.7646446      0.92928934    
  -2.0984807      -1.8173648       1.0000000    
  -2.0642788      -1.8766044       1.0000000    
  -2.8621905      -1.5418770       1.0000000    
  -2.8984773      -1.7476697       1.0000000    
  -2.8863270      -1.9562833       1.0000000    
  -2.8263946      -2.1564717       1.0000000    
  -2.7219110      -2.3374426       1.0000000    
  -2.5785089      -2.4894400       1.0000000    
  -2.4039192      -2.6042693       1.0000000    
  -2.2075543      -2.6757405       1.0000000    
   4.3266153       2.4979725      0.20132969    
   4.3160858       2.4918933      0.40233284    
   4.2985554       2.4817722      0.60268342    
   4.2740531       2.4676256      0.80205643    
   4.2426181       2.4494767       1.0001285    
   4.2043014       2.4273546       1.1965783    
   4.1591654       2.4012952       1.3910873    
   4.1072831       2.3713410       1.5833399    
   4.0487390       2.3375406       1.7730244    
   3.9836278       2.2999487       1.9598330    
   3.9120553       2.2586260       2.1434629    
   3.8341370       2.2136400       2.3236158    
   3.7500000       2.1650636       2.5000000    
   3.6597805       2.1129751       2.6723292    
   3.5636246       2.0574596       2.8403237    
   3.4616888       1.9986069       3.0037112    
   3.3541379       1.9365124       3.1622269    
   3.2411466       1.8712769       3.3156133    
   3.1228981       1.8030062       3.4636219    
   2.9995844       1.7318109       3.6060123    
   2.8714054       1.6578066       3.7425537    
   2.7385688       1.5811135       3.8730247    
   2.6012902       1.5018556       3.9972138    
   2.4597926       1.4201618       4.1149192    
   2.3143048       1.3361646       4.2259502    
   2.1650636       1.2500000       4.3301272    
   2.0123103       1.1618079       4.4272799    
   1.8562932       1.0717314       4.5172520    
   1.6972653      0.97991651       4.5998974    
   1.5354842      0.88651222       4.6750813    
   1.3712126      0.79166996       4.7426820    
   1.2047169      0.69554365       4.8025904    
   1.0362673      0.59828913       4.8547091    
  0.86613667      0.50006425       4.8989534    
  0.69460124      0.40102822       4.9352512    
  0.52193916      0.30134171       4.9635444    
  0.34843045      0.20116642       4.9837866    
  0.17435664      0.10066485       4.9959450    
  0.17362931      0.10024493       5.9966493    
  0.34706470      0.20037790       5.9866014    
  0.52011245      0.30028707       5.9698668    
  0.69257933      0.39986086       5.9464650    
  0.86427265      0.49898806       5.9164214    
   1.0350007      0.59755796       5.8797703    
   1.2045728      0.69546044       5.8365521    
   1.3727996      0.79258621       5.7868152    
   1.5394931      0.88882673       5.7306151    
   1.7044672      0.98407459       5.6680145    
   1.8675376       1.0782233       5.5990839    
   2.0285223       1.1711679       5.5238996    
   2.1872411       1.2628043       5.4425454    
   2.3435173       1.3530303       5.3551130    
   2.4971762       1.4417453       5.2616997    
   2.6480458       1.5288500       5.1624093    
   2.7959578       1.6142471       5.0573535    
   2.9407473       1.6978413       4.9466496    
   3.0822523       1.7795392       4.8304205    
   3.2203150       1.8592497       4.7087965    
   3.3547807       1.9368836       4.5819130    
   3.4854996       2.0123541       4.4499125    
   3.6123259       2.0855772       4.3129420    
   3.7351174       2.1564710       4.1711545    
   3.8537374       2.2249563       4.0247083    
   3.9680531       2.2909565       3.8737671    
   4.0779371       2.3543983       3.7184994    
   4.1832666       2.4152102       3.5590785    
   4.2839241       2.4733248       3.3956826    
   4.3797965       2.5286767       3.2284942    
   4.4707775       2.5812047       3.0576999    
   4.5567656       2.6308498       2.8834906    
   4.6376638       2.6775565       2.7060606    
   4.7133827       2.7212727       2.5256085    
   4.7838373       2.7619498       2.3423357    
   4.8489485       2.7995420       2.1564467    
   4.9086447       2.8340073       1.9681492    
   4.9628582       2.8653076       1.7776535    
   5.0115290       2.8934076       1.5851724    
   5.0546021       2.9182761       1.3909209    
   5.0920305       2.9398851       1.1951159    
   5.1237712       2.9582107      0.99797612    
   5.1497898       2.9732325      0.79972172    
   5.1700563       2.9849334      0.60057414    
   5.1845489       2.9933007      0.40075579    
   5.1932507       2.9983246      0.20048986    
   5.1932507       2.9983246     -0.20048986    
   5.1845489       2.9933007     -0.40075579    
   5.1700563       2.9849334     -0.60057414    
   5.1497898       2.9732325     -0.79972172    
   5.1237712       2.9582107     -0.99797612    
   5.0920305       2.9398851      -1.1951159    
   5.0546021       2.9182761      -1.3909209    
   5.0115290       2.8934076      -1.5851724    
   4.9628582       2.8653076      -1.7776535    
   4.9086447       2.8340073      -1.9681492    
   4.8489485       2.7995420      -2.1564467    
   4.7838373       2.7619498      -2.3423357    
   4.7133827       2.7212727      -2.5256085    
   4.6376638       2.6775565      -2.7060606    
   4.5567656       2.6308498      -2.8834906    
   4.4707775       2.5812047      -3.0576999    
   4.3797965       2.5286767      -3.2284942    
   4.2839241       2.4733248      -3.3956826    
   4.1832666       2.4152102      -3.5590785    
   4.0779371       2.3543983      -3.7184994    
   3.9680531       2.2909565      -3.8737671    
   3.8537374       2.2249563      -4.0247083    
   3.7351174       2.1564710      -4.1711545    
   3.6123259       2.0855772      -4.3129420    
   3.4854996       2.0123541      -4.4499125    
   3.3547807       1.9368836      -4.5819130    
   3.2203150       1.8592497      -4.7087965    
   3.0822523       1.7795392      -4.8304205    
   2.9407473       1.6978413      -4.9466496    
   2.7959580       1.6142471      -5.0573535    
   2.6480458       1.5288500      -5.1624093    
   2.4971762       1.4417453      -5.2616997    
   2.3435173       1.3530303      -5.3551130    
   2.1872411       1.2628043      -5.4425454    
   2.0285223       1.1711679      -5.5238996    
   1.8675376       1.0782233      -5.5990839    
   1.7044672      0.98407459      -5.6680145    
   1.5394931      0.88882673      -5.7306151    
   1.3727996      0.79258621      -5.7868152    
   1.2045728      0.69546044      -5.8365521    
   1.0350007      0.59755796      -5.8797703    
  0.86427265      0.49898806      -5.9164214    
  0.69257933      0.39986086      -5.9464650    
  0.52011245      0.30028707      -5.9698668    
  0.34706470      0.20037790      -5.9866014    
  0.17362931      0.10024493      -5.9966493    
  0.17435664      0.10066485      -4.9959450    
  0.34843045      0.20116642      -4.9837866    
  0.52193916      0.30134171      -4.9635444    
  0.69460124      0.40102822      -4.9352512    
  0.86613667      0.50006425      -4.8989534    
   1.0362673      0.59828913      -4.8547091    
   1.2047169      0.69554365      -4.8025904    
   1.3712126      0.79166996      -4.7426820    
   1.5354842      0.88651222      -4.6750813    
   1.6972653      0.97991651      -4.5998974    
   1.8562932       1.0717314      -4.5172520    
   2.0123103       1.1618079      -4.4272799    
   2.1650636       1.2500000      -4.3301272    
   2.3143048       1.3361646      -4.2259502    
   2.4597926       1.4201618      -4.1149192    
   2.6012902       1.5018556      -3.9972138    
   2.7385688       1.5811135      -3.8730247    
   2.8714054       1.6578066      -3.7425537    
   2.9995844       1.7318109      -3.6060123    
   3.1228981       1.8030062      -3.4636219    
   3.2411466       1.8712769      -3.3156133    
   3.3541379       1.9365124      -3.1622269    
   3.4616888       1.9986069      -3.0037112    
   3.5636246       2.0574596      -2.8403237    
   3.6597805       2.1129751      -2.6723292    
   3.7500000       2.1650636      -2.5000000    
   3.8341370       2.2136400      -2.3236158    
   3.9120553       2.2586260      -2.1434629    
   3.9836278       2.2999487      -1.9598330    
   4.0487390       2.3375406      -1.7730244    
   4.1072831       2.3713410      -1.5833399    
   4.1591654       2.4012952      -1.3910873    
   4.2043014       2.4273546      -1.1965783    
   4.2426181       2.4494767      -1.0001285    
   4.2740531       2.4676256     -0.80205643    
   4.2985554       2.4817722     -0.60268342    
   4.3160858       2.4918933     -0.40233284    
   4.3266153       2.4979725     -0.20132969    
  0.20132969      -4.9959450       0.0000000    
  0.40233284      -4.9837866       0.0000000    
  0.60268342      -4.9635444       0.0000000    
  0.80205643      -4.9352512       0.0000000    
   1.0001285      -4.8989534       0.0000000    
   1.1965783      -4.8547091       0.0000000    
   1.3910873      -4.8025904       0.0000000    
   1.5833399      -4.7426820       0.0000000    
   1.7730244      -4.6750813       0.0000000    
   1.9598330      -4.5998974       0.0000000    
   2.1434629      -4.5172520       0.0000000    
   2.3236158      -4.4272799       0.0000000    
   2.5000000      -4.3301272       0.0000000    
   2.6723292      -4.2259502       0.0000000    
   2.8403237      -4.1149192       0.0000000    
   3.0037112      -3.9972138       0.0000000    
   3.1622269      -3.8730247       0.0000000    
   3.3156133      -3.7425537       0.0000000    
   3.4636219      -3.6060123       0.0000000    
   3.6060123      -3.4636219       0.0000000    
   3.7425537      -3.3156133       0.0000000    
   3.8730247      -3.1622269       0.0000000    
   3.9972138      -3.0037112       0.0000000    
   4.1149192      -2.8403237       0.0000000    
   4.2259502      -2.6723292       0.0000000    
   4.3301272      -2.5000000       0.0000000    
   4.4272799      -2.3236158       0.0000000    
   4.5172520      -2.1434629       0.0000000    
   4.5998974      -1.9598330       0.0000000    
   4.6750813      -1.7730244       0.0000000    
   4.7426820      -1.5833399       0.0000000    
   4.8025904      -1.3910873       0.0000000    
   4.8547091      -1.1965783       0.0000000    
   4.8989534      -1.0001285       0.0000000    
   4.9352512     -0.80205643       0.0000000    
   4.9635444     -0.60268342       0.0000000    
   4.9837866     -0.40233284       0.0000000    
   4.9959450     -0.20132969       0.0000000    
   5.0000000      2.70069800E-11   0.0000000    
   4.9959450      0.20132969       0.0000000    
   4.9837866      0.40233284       0.0000000    
   4.9635444      0.60268342       0.0000000    
   4.9352512      0.80205643       0.0000000    
   4.8989534       1.0001285       0.0000000    
   4.8547091       1.1965783       0.0000000    
   4.8025904       1.3910873       0.0000000    
   4.7426820       1.5833399       0.0000000    
   4.6750813       1.7730244       0.0000000    
   4.5998974       1.9598330       0.0000000    
   4.5172520       2.1434629       0.0000000    
   4.4272799       2.3236158       0.0000000    
  0.20264485      -5.9965768       0.0000000    
  0.40505847      -5.9863119       0.0000000    
  0.60700995      -5.9692159       0.0000000    
  0.80826879      -5.9453092       0.0000000    
   1.0086054      -5.9146190       0.0000000    
   1.2077911      -5.8771796       0.0000000    
   1.4055988      -5.8330345       0.0000000    
   1.6018026      -5.7822337       0.0000000    
   1.7961787      -5.7248354       0.0000000    
   1.9885054      -5.6609049       0.0000000    
   2.1785631      -5.5905156       0.0000000    
   2.3661351      -5.5137467       0.0000000    
   2.5510073      -5.4306870       0.0000000    
   2.7329688      -5.3414307       0.0000000    
   2.9118118      -5.2460799       0.0000000    
   3.0873325      -5.1447430       0.0000000    
   3.2593303      -5.0375357       0.0000000    
   3.4276092      -4.9245806       0.0000000    
   3.5919774      -4.8060064       0.0000000    
   3.7522469      -4.6819487       0.0000000    
   3.9082348      -4.5525489       0.0000000    
   4.0597634      -4.4179540       0.0000000    
   4.2066603      -4.2783189       0.0000000    
   4.3487568      -4.1338015       0.0000000    
   4.4858913      -3.9845676       0.0000000    
   4.6179075      -3.8307872       0.0000000    
   4.7446547      -3.6726358       0.0000000    
   4.8659878      -3.5102940       0.0000000    
   4.9817686      -3.3439467       0.0000000    
   5.0918655      -3.1737840       0.0000000    
   5.1961522      -3.0000000       0.0000000    
   5.2945104      -2.8227928       0.0000000    
   5.3868275      -2.6423650       0.0000000    
   5.4729977      -2.4589219       0.0000000    
   5.5529232      -2.2726734       0.0000000    
   5.6265130      -2.0838315       0.0000000    
   5.6936827      -1.8926120       0.0000000    
   5.7543554      -1.6992331       0.0000000    
   5.8084626      -1.5039152       0.0000000    
   5.8559422      -1.3068813       0.0000000    
   5.8967404      -1.1083564       0.0000000    
   5.9308100     -0.90856665       0.0000000    
   5.9581122     -0.70774031       0.0000000    
   5.9786167     -0.50610638       0.0000000    
   5.9922991     -0.30389503       0.0000000    
   5.9991441     -0.10133688       0.0000000    
   5.9991441      0.10133688       0.0000000    
   5.9922991      0.30389503       0.0000000    
   5.9786167      0.50610638       0.0000000    
