        9700           3
   2.5656290      0.38637361      -2.4852347    
   2.3599370      0.26761734      -2.7227473    
   2.1136315      0.12541281      -2.9014533    
   1.8390632     -3.31092998E-02  -3.0123918    
   1.8561863     -2.32233051E-02  -1.9035534    
   2.0424039     -0.28682408      -1.5500000    
   1.8713938     -0.58302224      -1.5500000    
   2.9765847      0.26352549      -1.5500000    
   3.0417829     -4.32073064E-02  -1.5500000    
   3.0417829     -0.35679269      -1.5500000    
   2.9765847     -0.66352546      -1.5500000    
   2.8490381     -0.94999999      -1.5500000    
   2.6647172      -1.2036959      -1.5500000    
   2.4316778      -1.4135255      -1.5500000    
   2.1601050      -1.5703182      -1.5500000    
   1.8618675      -1.6672214      -1.5500000    
   0.0000000       0.0000000      -5.6666665    
   0.0000000       0.0000000      -5.3333335    
   0.0000000     -0.30189249      -4.9908776    
   0.0000000     -0.60268342      -4.9635444    
   0.0000000     -0.90127522      -4.9180994    
   0.0000000      -1.1965783      -4.8547091    
   0.0000000      -1.4875152      -4.7736044    
   0.0000000      -1.7730244      -4.6750813    
   0.0000000      -2.0520639      -4.5594993    
   0.0000000      -2.3236158      -4.4272799    
   0.0000000      -2.5866890      -4.2789063    
   0.0000000      -2.8403237      -4.1149192    
   0.0000000      -3.0835943      -3.9359174    
   0.0000000      -3.3156133      -3.7425537    
   0.0000000      -3.5355339      -3.5355339    
   0.0000000      -3.7425537      -3.3156133    
   0.0000000      -3.9359174      -3.0835943    
   0.0000000      -4.1149192      -2.8403237    
   0.0000000      -4.2789063      -2.5866890    
   0.0000000      -4.4272799      -2.3236158    
   0.0000000      -4.5594993      -2.0520639    
   0.0000000      -4.6750813      -1.7730244    
   0.0000000      -4.7736044      -1.4875152    
   0.0000000      -4.8547091      -1.1965783    
   0.0000000      -4.9180994     -0.90127522    
   0.0000000      -4.9635444     -0.60268342    
   0.0000000      -4.9908776     -0.30189249    
   0.0000000      -4.9908776      0.30189249    
   0.0000000      -4.9635444      0.60268342    
   0.0000000      -4.9180994      0.90127522    
   0.0000000      -4.8547091       1.1965783    
   0.0000000      -4.7736044       1.4875152    
   0.0000000      -4.6750813       1.7730244    
   0.0000000      -4.5594993       2.0520639    
   0.0000000      -4.4272799       2.3236158    
   0.0000000      -4.2789063       2.5866890    
   0.0000000      -4.1149192       2.8403237    
   0.0000000      -3.9359174       3.0835943    
   0.0000000      -3.7425537       3.3156133    
   0.0000000      -3.5355339       3.5355339    
   0.0000000      -3.3156133       3.7425537    
   0.0000000      -3.0835943       3.9359174    
   0.0000000      -2.8403237       4.1149192    
   0.0000000      -2.5866890       4.2789063    
   0.0000000      -2.3236158       4.4272799    
   0.0000000      -2.0520639       4.5594993    
   0.0000000      -1.7730244       4.6750813    
   0.0000000      -1.4875152       4.7736044    
   0.0000000      -1.1965783       4.8547091    
   0.0000000     -0.90127522       4.9180994    
   0.0000000     -0.60268342       4.9635444    
   0.0000000     -0.30189249       4.9908776    
   0.0000000       0.0000000       5.3333335    
   0.0000000       0.0000000       5.6666665    
   0.0000000     -0.30389503       5.9922991    
   0.0000000     -0.60700995       5.9692159    
   0.0000000     -0.90856665       5.9308100    
   0.0000000      -1.2077911       5.8771796    
   0.0000000      -1.5039152       5.8084626    
   0.0000000      -1.7961787       5.7248354    
   0.0000000      -2.0838315       5.6265130    
   0.0000000      -2.3661351       5.5137467    
   0.0000000      -2.6423650       5.3868275    
   0.0000000      -2.9118118       5.2460799    
   0.0000000      -3.1737840       5.0918655    
   0.0000000      -3.4276092       4.9245806    
   0.0000000      -3.6726358       4.7446547    
   0.0000000      -3.9082348       4.5525489    
   0.0000000      -4.1338015       4.3487568    
   0.0000000      -4.3487568       4.1338015    
   0.0000000      -4.5525489       3.9082348    
   0.0000000      -4.7446547       3.6726358    
   0.0000000      -4.9245806       3.4276092    
   0.0000000      -5.0918655       3.1737840    
   0.0000000      -5.2460799       2.9118118    
   0.0000000      -5.3868275       2.6423650    
   0.0000000      -5.5137467       2.3661351    
   0.0000000      -5.6265130       2.0838315    
   0.0000000      -5.7248354       1.7961787    
   0.0000000      -5.8084626       1.5039152    
   0.0000000      -5.8771796       1.2077911    
   0.0000000      -5.9308100      0.90856665    
   0.0000000      -5.9692159      0.60700995    
   0.0000000      -5.9922991      0.30389503    
   0.0000000      -5.9922991     -0.30389503    
   0.0000000      -5.9692159     -0.60700995    
   0.0000000      -5.9308100     -0.90856665    
   0.0000000      -5.8771796      -1.2077911    
   0.0000000      -5.8084626      -1.5039152    
   0.0000000      -5.7248354      -1.7961787    
   0.0000000      -5.6265130      -2.0838315    
   0.0000000      -5.5137467      -2.3661351    
   0.0000000      -5.3868275      -2.6423650    
   0.0000000      -5.2460799      -2.9118118    
   0.0000000      -5.0918655      -3.1737840    
   0.0000000      -4.9245806      -3.4276092    
   0.0000000      -4.7446547      -3.6726358    
   0.0000000      -4.5525489      -3.9082348    
   0.0000000      -4.3487568      -4.1338015    
   0.0000000      -4.1338015      -4.3487568    
   0.0000000      -3.9082348      -4.5525489    
   0.0000000      -3.6726358      -4.7446547    
   0.0000000      -3.4276092      -4.9245806    
   0.0000000      -3.1737840      -5.0918655    
   0.0000000      -2.9118118      -5.2460799    
   0.0000000      -2.6423650      -5.3868275    
   0.0000000      -2.3661351      -5.5137467    
   0.0000000      -2.0838315      -5.6265130    
   0.0000000      -1.7961787      -5.7248354    
   0.0000000      -1.5039152      -5.8084626    
   0.0000000      -1.2077911      -5.8771796    
   0.0000000     -0.90856665      -5.9308100    
   0.0000000     -0.60700995      -5.9692159    
   0.0000000     -0.30389503      -5.9922991    
  -2.0000000      -1.8000000      0.50000000    
  -2.0000000      -1.8707107      0.92928934    
  -2.0000000      -1.8707107       1.0707107    
  -2.0000000      -1.8000000       1.5000000    
  -2.0000000      -2.1444151       1.8314916    
  -2.0000000      -2.4363961       1.6363961    
  -2.0000000      -2.6314917       1.3444151    
  -2.0000000      -2.6314917      0.65558493    
  -2.0000000      -2.4363961      0.36360389    
  -2.0000000      -2.1444151      0.16850843    
  -1.9387628      -1.7646446       1.0707107    
  -1.7017277      -1.6277925       1.8314916    
  -1.4488648      -1.4818020       1.6363961    
  -1.2799072      -1.3842542       1.3444151    
  -1.2799072      -1.3842542      0.65558493    
  -1.4488648      -1.4818020      0.36360389    
  -1.7017277      -1.6277925      0.16850843    
  -1.9387628      -1.7646446      0.92928934    
  -1.9357213      -1.8766044       1.0000000    
  -1.9015192      -1.8173648       1.0000000    
  -1.6921818      -2.6457233       1.0000000    
  -1.4214911      -2.4894400       1.0000000    
  -1.2205771      -2.2500000       1.0000000    
  -1.1136730      -1.9562833       1.0000000    
  -1.1136730      -1.6437167       1.0000000    
  -2.0612373      -1.7646446       1.0707107    
  -2.2982721      -1.6277925       1.8314916    
  -2.5511353      -1.4818020       1.6363961    
  -2.7200928      -1.3842542       1.3444151    
  -2.7200928      -1.3842542      0.65558493    
  -2.5511353      -1.4818020      0.36360389    
  -2.2982721      -1.6277925      0.16850843    
  -2.0612373      -1.7646446      0.92928934    
  -2.0984807      -1.8173648       1.0000000    
  -2.0642788      -1.8766044       1.0000000    
  -2.8863270      -1.6437167       1.0000000    
  -2.8863270      -1.9562833       1.0000000    
  -2.7794228      -2.2500000       1.0000000    
  -2.5785089      -2.4894400       1.0000000    
  -2.3078182      -2.6457233       1.0000000    
   4.3222270       2.4954388      0.30189249    
   4.2985554       2.4817722      0.60268342    
   4.2591991       2.4590497      0.90127522    
   4.2043014       2.4273546       1.1965783    
   4.1340628       2.3868022       1.4875152    
   4.0487390       2.3375406       1.7730244    
   3.9486423       2.2797496       2.0520639    
   3.8341370       2.2136400       2.3236158    
   3.7056415       2.1394532       2.5866890    
   3.5636246       2.0574596       2.8403237    
   3.4086044       1.9679587       3.0835943    
   3.2411466       1.8712769       3.3156133    
   3.0618622       1.7677670       3.5355339    
   2.8714054       1.6578066       3.7425537    
   2.6704710       1.5417972       3.9359174    
   2.4597926       1.4201618       4.1149192    
   2.2401385       1.2933445       4.2789063    
   2.0123103       1.1618079       4.4272799    
   1.7771395       1.0260320       4.5594993    
   1.5354842      0.88651222       4.6750813    
   1.2882260      0.74375761       4.7736044    
   1.0362673      0.59828913       4.8547091    
  0.78052723      0.45063761       4.9180994    
  0.52193916      0.30134171       4.9635444    
  0.26144657      0.15094624       4.9908776    
  0.26318079      0.15194751       5.9922991    
  0.52568603      0.30350497       5.9692159    
  0.78684181      0.45428333       5.9308100    
   1.0459778      0.60389555       5.8771796    
   1.3024287      0.75195760       5.8084626    
   1.5555364      0.89808935       5.7248354    
   1.8046510       1.0419158       5.6265130    
   2.0491331       1.1830676       5.5137467    
   2.2883551       1.3211825       5.3868275    
   2.5217030       1.4559059       5.2460799    
   2.7485776       1.5868920       5.0918655    
   2.9683967       1.7138046       4.9245806    
   3.1805959       1.8363179       4.7446547    
   3.3846307       1.9541174       4.5525489    
   3.5799770       2.0669007       4.3487568    
   3.7661338       2.1743784       4.1338015    
   3.9426229       2.2762744       3.9082348    
   4.1089911       2.3723273       3.6726358    
   4.2648120       2.4622903       3.4276092    
   4.4096851       2.5459328       3.1737840    
   4.5432382       2.6230400       2.9118118    
   4.6651292       2.6934137       2.6423650    
   4.7750449       2.7568734       2.3661351    
   4.8727031       2.8132565       2.0838315    
   4.9578528       2.8624177       1.7961787    
   5.0302763       2.9042313       1.5039152    
   5.0897870       2.9385898       1.2077911    
   5.1362319       2.9654050      0.90856665    
   5.1694927       2.9846079      0.60700995    
   5.1894832       2.9961495      0.30389503    
   5.1894832       2.9961495     -0.30389503    
   5.1694927       2.9846079     -0.60700995    
   5.1362319       2.9654050     -0.90856665    
   5.0897870       2.9385898      -1.2077911    
   5.0302763       2.9042313      -1.5039152    
   4.9578528       2.8624177      -1.7961787    
   4.8727031       2.8132565      -2.0838315    
   4.7750449       2.7568734      -2.3661351    
   4.6651292       2.6934137      -2.6423650    
   4.5432382       2.6230400      -2.9118118    
   4.4096851       2.5459328      -3.1737840    
   4.2648120       2.4622903      -3.4276092    
   4.1089911       2.3723273      -3.6726358    
   3.9426229       2.2762744      -3.9082348    
   3.7661338       2.1743784      -4.1338015    
   3.5799770       2.0669007      -4.3487568    
   3.3846307       1.9541174      -4.5525489    
   3.1805959       1.8363179      -4.7446547    
   2.9683967       1.7138046      -4.9245806    
   2.7485776       1.5868920      -5.0918655    
   2.5217030       1.4559059      -5.2460799    
   2.2883551       1.3211825      -5.3868275    
   2.0491331       1.1830676      -5.5137467    
   1.8046510       1.0419158      -5.6265130    
   1.5555364      0.89808935      -5.7248354    
   1.3024287      0.75195760      -5.8084626    
   1.0459778      0.60389555      -5.8771796    
  0.78684181      0.45428333      -5.9308100    
  0.52568603      0.30350497      -5.9692159    
  0.26318079      0.15194751      -5.9922991    
  0.26144657      0.15094624      -4.9908776    
  0.52193916      0.30134171      -4.9635444    
  0.78052723      0.45063761      -4.9180994    
   1.0362673      0.59828913      -4.8547091    
   1.2882260      0.74375761      -4.7736044    
   1.5354842      0.88651222      -4.6750813    
   1.7771395       1.0260320      -4.5594993    
   2.0123103       1.1618079      -4.4272799    
   2.2401385       1.2933445      -4.2789063    
   2.4597926       1.4201618      -4.1149192    
   2.6704710       1.5417972      -3.9359174    
   2.8714054       1.6578066      -3.7425537    
   3.0618622       1.7677670      -3.5355339    
   3.2411466       1.8712769      -3.3156133    
   3.4086044       1.9679587      -3.0835943    
   3.5636246       2.0574596      -2.8403237    
   3.7056415       2.1394532      -2.5866890    
   3.8341370       2.2136400      -2.3236158    
   3.9486423       2.2797496      -2.0520639    
   4.0487390       2.3375406      -1.7730244    
   4.1340628       2.3868022      -1.4875152    
   4.2043014       2.4273546      -1.1965783    
   4.2591991       2.4590497     -0.90127522    
   4.2985554       2.4817722     -0.60268342    
   4.3222270       2.4954388     -0.30189249    
  0.30780452      -4.9905167       0.0000000    
  0.61444145      -4.9621024       0.0000000    
  0.91874760      -4.9148655       0.0000000    
   1.2195686      -4.8489847       0.0000000    
   1.5157634      -4.7647099       0.0000000    
   1.8062084      -4.6623611       0.0000000    
   2.0898018      -4.5423265       0.0000000    
   2.3654678      -4.4050608       0.0000000    
   2.6321609      -4.2510858       0.0000000    
   2.8888690      -4.0809846       0.0000000    
   3.1346190      -3.8954029       0.0000000    
   3.3684783      -3.6950445       0.0000000    
   3.5895596      -3.4806697       0.0000000    
   3.7970245      -3.2530916       0.0000000    
   3.9900861      -3.0131731       0.0000000    
   4.1680121      -2.7618248       0.0000000    
   4.3301272      -2.5000000       0.0000000    
   4.4758162      -2.2286918       0.0000000    
   4.6045275      -1.9489293       0.0000000    
   4.7157722      -1.6617740       0.0000000    
   4.8091283      -1.3683150       0.0000000    
   4.8842416      -1.0696654       0.0000000    
   4.9408274     -0.76695830       0.0000000    
   4.9786711     -0.46134180       0.0000000    
   4.9976287     -0.15397529       0.0000000    
   4.9976287      0.15397529       0.0000000    
   4.9786711      0.46134180       0.0000000    
   4.9408274      0.76695830       0.0000000    
   4.8842416       1.0696654       0.0000000    
   4.8091283       1.3683150       0.0000000    
   4.7157722       1.6617740       0.0000000    
   4.6045275       1.9489293       0.0000000    
   4.4758162       2.2286918       0.0000000    
  0.30636355      -5.9921732       0.0000000    
  0.61192787      -5.9687138       0.0000000    
  0.91589570      -5.9296827       0.0000000    
   1.2174741      -5.8751812       0.0000000    
   1.5158762      -5.8053527       0.0000000    
   1.8103236      -5.7203784       0.0000000    
   2.1000481      -5.6204801       0.0000000    
   2.3842938      -5.5059190       0.0000000    
   2.6623189      -5.3769932       0.0000000    
   2.9333987      -5.2340398       0.0000000    
   3.1968255      -5.0774312       0.0000000    
   3.4519119      -4.9075761       0.0000000    
   3.6979928      -4.7249179       0.0000000    
   3.9344261      -4.5299325       0.0000000    
   4.1605949      -4.3231297       0.0000000    
   4.3759093      -4.1050477       0.0000000    
   4.5798073      -3.8762565       0.0000000    
   4.7717571      -3.6373525       0.0000000    
   4.9512582      -3.3889589       0.0000000    
   5.1178417      -3.1317241       0.0000000    
   5.2710733      -2.8663189       0.0000000    
   5.4105535      -2.5934358       0.0000000    
   5.5359182      -2.3137867       0.0000000    
   5.6468401      -2.0281012       0.0000000    
   5.7430305      -1.7371247       0.0000000    
   5.8242373      -1.4416162       0.0000000    
   5.8902497      -1.1423466       0.0000000    
   5.9408956     -0.84009689       0.0000000    
   5.9760418     -0.53565538       0.0000000    
   5.9955969     -0.22981641       0.0000000    
   5.9995108      7.66221285E-02   0.0000000    
   5.9877725      0.38286075       0.0000000    
   5.9604125      0.68810058       0.0000000    
   5.9175029      0.99154514       0.0000000    
   5.8591547       1.2924030       0.0000000    
   5.7855210       1.5898890       0.0000000    
   5.6967936       1.8832272       0.0000000    
   5.5932035       2.1716523       0.0000000    
   5.4750218       2.4544117       0.0000000    
   5.3425560       2.7307680       0.0000000    
  -4.3222270       2.4954388      0.30189249    
  -4.2985554       2.4817722      0.60268342    
  -4.2591991       2.4590497      0.90127522    
  -4.2043014       2.4273546       1.1965783    
  -4.1340628       2.3868022       1.4875152    
  -4.0487390       2.3375406       1.7730244    
  -3.9486423       2.2797496       2.0520639    
  -3.8341370       2.2136400       2.3236158    
  -3.7056415       2.1394532       2.5866890    
  -3.5636246       2.0574596       2.8403237    
  -3.4086044       1.9679587       3.0835943    
  -3.2411466       1.8712769       3.3156133    
  -3.0618622       1.7677670       3.5355339    
  -2.8714054       1.6578066       3.7425537    
  -2.6704710       1.5417972       3.9359174    
  -2.4597926       1.4201618       4.1149192    
  -2.2401385       1.2933445       4.2789063    
  -2.0123103       1.1618079       4.4272799    
  -1.7771395       1.0260320       4.5594993    
  -1.5354842      0.88651222       4.6750813    
  -1.2882260      0.74375761       4.7736044    
  -1.0362673      0.59828913       4.8547091    
 -0.78052723      0.45063761       4.9180994    
 -0.52193916      0.30134171       4.9635444    
 -0.26144657      0.15094624       4.9908776    
 -0.26318079      0.15194751       5.9922991    
 -0.52568603      0.30350497       5.9692159    
 -0.78684181      0.45428333       5.9308100    
  -1.0459778      0.60389555       5.8771796    
  -1.3024287      0.75195760       5.8084626    
  -1.5555364      0.89808935       5.7248354    
  -1.8046510       1.0419158       5.6265130    
  -2.0491331       1.1830676       5.5137467    
  -2.2883551       1.3211825       5.3868275    
  -2.5217030       1.4559059       5.2460799    
  -2.7485776       1.5868920       5.0918655    
  -2.9683967       1.7138046       4.9245806    
  -3.1805959       1.8363179       4.7446547    
  -3.3846307       1.9541174       4.5525489    
  -3.5799770       2.0669007       4.3487568    
  -3.7661338       2.1743784       4.1338015    
  -3.9426229       2.2762744       3.9082348    
  -4.1089911       2.3723273       3.6726358    
  -4.2648120       2.4622903       3.4276092    
  -4.4096851       2.5459328       3.1737840    
  -4.5432382       2.6230400       2.9118118    
  -4.6651292       2.6934137       2.6423650    
  -4.7750449       2.7568734       2.3661351    
  -4.8727031       2.8132565       2.0838315    
  -4.9578528       2.8624177       1.7961787    
  -5.0302763       2.9042313       1.5039152    
  -5.0897870       2.9385898       1.2077911    
  -5.1362319       2.9654050      0.90856665    
  -5.1694927       2.9846079      0.60700995    
  -5.1894832       2.9961495      0.30389503    
  -5.1894832       2.9961495     -0.30389503    
  -5.1694927       2.9846079     -0.60700995    
  -5.1362319       2.9654050     -0.90856665    
  -5.0897870       2.9385898      -1.2077911    
  -5.0302763       2.9042313      -1.5039152    
  -4.9578528       2.8624177      -1.7961787    
  -4.8727031       2.8132565      -2.0838315    
  -4.7750449       2.7568734      -2.3661351    
  -4.6651292       2.6934137      -2.6423650    
  -4.5432382       2.6230400      -2.9118118    
  -4.4096851       2.5459328      -3.1737840    
  -4.2648120       2.4622903      -3.4276092    
  -4.1089911       2.3723273      -3.6726358    
  -3.9426229       2.2762744      -3.9082348    
  -3.7661338       2.1743784      -4.1338015    
  -3.5799770       2.0669007      -4.3487568    
  -3.3846307       1.9541174      -4.5525489    
  -3.1805959       1.8363179      -4.7446547    
  -2.9683967       1.7138046      -4.9245806    
  -2.7485776       1.5868920      -5.0918655    
  -2.5217030       1.4559059      -5.2460799    
  -2.2883551       1.3211825      -5.3868275    
  -2.0491331       1.1830676      -5.5137467    
  -1.8046510       1.0419158      -5.6265130    
  -1.5555364      0.89808935      -5.7248354    
  -1.3024287      0.75195760      -5.8084626    
  -1.0459778      0.60389555      -5.8771796    
 -0.78684181      0.45428333      -5.9308100    
 -0.52568603      0.30350497      -5.9692159    
 -0.26318079      0.15194751      -5.9922991    
 -0.26144657      0.15094624      -4.9908776    
 -0.52193916      0.30134171      -4.9635444    
 -0.78052723      0.45063761      -4.9180994    
  -1.0362673      0.59828913      -4.8547091    
  -1.2882260      0.74375761      -4.7736044    
  -1.5354842      0.88651222      -4.6750813    
  -1.7771395       1.0260320      -4.5594993    
  -2.0123103       1.1618079      -4.4272799    
  -2.2401385       1.2933445      -4.2789063    
  -2.4597926       1.4201618      -4.1149192    
  -2.6704710       1.5417972      -3.9359174    
  -2.8714054       1.6578066      -3.7425537    
  -3.0618622       1.7677670      -3.5355339    
  -3.2411466       1.8712769      -3.3156133    
  -3.4086044       1.9679587      -3.0835943    
  -3.5636246       2.0574596      -2.8403237    
  -3.7056415       2.1394532      -2.5866890    
  -3.8341370       2.2136400      -2.3236158    
  -3.9486423       2.2797496      -2.0520639    
  -4.0487390       2.3375406      -1.7730244    
  -4.1340628       2.3868022      -1.4875152    
  -4.2043014       2.4273546      -1.1965783    
  -4.2591991       2.4590497     -0.90127522    
  -4.2985554       2.4817722     -0.60268342    
  -4.3222270       2.4954388     -0.30189249    
  -4.4758162       2.2286918       0.0000000    
  -4.6045275       1.9489293       0.0000000    
  -4.7157722       1.6617740       0.0000000    
  -4.8091283       1.3683150       0.0000000    
  -4.8842416       1.0696654       0.0000000    
  -4.9408274      0.76695830       0.0000000    
  -4.9786711      0.46134180       0.0000000    
  -4.9976287      0.15397529       0.0000000    
  -4.9976287     -0.15397529       0.0000000    
  -4.9786711     -0.46134180       0.0000000    
  -4.9408274     -0.76695830       0.0000000    
  -4.8842416      -1.0696654       0.0000000    
  -4.8091283      -1.3683150       0.0000000    
  -4.7157722      -1.6617740       0.0000000    
  -4.6045275      -1.9489293       0.0000000    
  -4.4758162      -2.2286918       0.0000000    
  -4.3301272      -2.5000000       0.0000000    
  -4.1680121      -2.7618248       0.0000000    
  -3.9900861      -3.0131731       0.0000000    
  -3.7970245      -3.2530916       0.0000000    
  -3.5895596      -3.4806697       0.0000000    
  -3.3684783      -3.6950445       0.0000000    
  -3.1346190      -3.8954029       0.0000000    
  -2.8888690      -4.0809846       0.0000000    
  -2.6321609      -4.2510858       0.0000000    
  -2.3654678      -4.4050608       0.0000000    
  -2.0898018      -4.5423265       0.0000000    
  -1.8062084      -4.6623611       0.0000000    
  -1.5157634      -4.7647099       0.0000000    
  -1.2195686      -4.8489847       0.0000000    
 -0.91874760      -4.9148655       0.0000000    
 -0.61444145      -4.9621024       0.0000000    
 -0.30780452      -4.9905167       0.0000000    
  -5.3425560       2.7307680       0.0000000    
  -5.4750218       2.4544117       0.0000000    
  -5.5932035       2.1716523       0.0000000    
  -5.6967936       1.8832272       0.0000000    
  -5.7855210       1.5898890       0.0000000    
  -5.8591547       1.2924030       0.0000000    
  -5.9175029      0.99154514       0.0000000    
  -5.9604125      0.68810058       0.0000000    
  -5.9877725      0.38286075       0.0000000    
  -5.9995108      7.66221285E-02   0.0000000    
  -5.9955969     -0.22981641       0.0000000    
  -5.9760418     -0.53565538       0.0000000    
  -5.9408956     -0.84009689       0.0000000    
  -5.8902497      -1.1423466       0.0000000    
  -5.8242373      -1.4416162       0.0000000    
  -5.7430305      -1.7371247       0.0000000    
  -5.6468401      -2.0281012       0.0000000    
  -5.5359182      -2.3137867       0.0000000    
  -5.4105535      -2.5934358       0.0000000    
  -5.2710733      -2.8663189       0.0000000    
  -5.1178417      -3.1317241       0.0000000    
  -4.9512582      -3.3889589       0.0000000    
  -4.7717571      -3.6373525       0.0000000    
  -4.5798073      -3.8762565       0.0000000    
  -4.3759093      -4.1050477       0.0000000    
  -4.1605949      -4.3231297       0.0000000    
  -3.9344261      -4.5299325       0.0000000    
  -3.6979928      -4.7249179       0.0000000    
  -3.4519119      -4.9075761       0.0000000    
  -3.1968255      -5.0774312       0.0000000    
  -2.9333987      -5.2340398       0.0000000    
  -2.6623189      -5.3769932       0.0000000    
  -2.3842938      -5.5059190       0.0000000    
  -2.1000481      -5.6204801       0.0000000    
  -1.8103236      -5.7203784       0.0000000    
  -1.5158762      -5.8053527       0.0000000    
  -1.2174741      -5.8751812       0.0000000    
 -0.91589570      -5.9296827       0.0000000    
 -0.61192787      -5.9687138       0.0000000    
 -0.30636355      -5.9921732       0.0000000    
   1.5500000      -1.1384889      -1.6539416    
   1.5500000     -0.76238352      -2.2588985    
   1.5500000     -0.75828725     -0.87456387    
   1.5500000     -0.50600433      -2.4841094    
   1.5500000     -0.51403946     -0.61330521    
   1.5500000      -1.0295329      -1.9626470    
   1.5500000      -1.0646964      -1.1331838    
   1.5500000      -1.0692641      -2.3554919    
   1.5500000      -1.0803919     -0.75434917    
   1.5500000     -0.82044214      -2.5848479    
   1.5500000     -0.82148367     -0.51411700    
   1.5500000     -0.99955714      -1.4257655    
   1.5500000      -1.3916106      -1.8195940    
   1.5500000     -0.51996702     -0.31425655    
   1.5500000     -0.51973706      -2.7854536    
   1.5500000      -1.3266639      -1.4015595    
   1.5500000     -0.44553122     -0.88361597    
   1.5500000     -0.44438824      -2.2159789    
   1.5500000     -0.88262451      -1.7272674    
   1.5500000      -1.2829217      -2.1647587    
   1.5500000     -0.82394969      -1.2344053    
   1.5500000      -1.3430574      -1.0032085    
   1.1985892     -0.40034363      -1.2561073    
  0.79632020     -0.83266175     -0.41787550    
  0.15073770     -2.29814146E-02  -1.0393833    
  0.10306416      0.12285146      -1.3216503    
   1.2326002      -1.2916923     -0.57149839    
  0.29533896      0.22605070     -0.84693068    
   1.1337639      -1.4740824     -0.87660432    
  0.62451822      -1.3514053      -1.2897128    
   1.0558110     -0.82581645     -0.27951545    
  0.90631217      -1.5336339      -1.3110719    
  0.20672660      0.30668864      -1.1153930    
   1.2465695      -1.6212567      -1.1785715    
