        5856           3
   2.6106601      -1.2606602      -1.5500000    
   2.3000000      -1.4990381      -1.5500000    
   1.9382286      -1.6488887      -1.5500000    
   0.0000000       0.0000000      -5.5000000    
   0.0000000     -0.35669592      -4.9872603    
   0.0000000     -0.71157420      -4.9491072    
   0.0000000      -1.0628264      -4.8857346    
   0.0000000      -1.4086628      -4.7974648    
   0.0000000      -1.7473209      -4.6847486    
   0.0000000      -2.0770750      -4.5481601    
   0.0000000      -2.3962450      -4.3883948    
   0.0000000      -2.7032042      -4.2062678    
   0.0000000      -2.9963884      -4.0027061    
   0.0000000      -3.2743037      -3.7787478    
   0.0000000      -3.5355339      -3.5355339    
   0.0000000      -3.7787478      -3.2743037    
   0.0000000      -4.0027061      -2.9963884    
   0.0000000      -4.2062678      -2.7032042    
   0.0000000      -4.3883948      -2.3962450    
   0.0000000      -4.5481601      -2.0770750    
   0.0000000      -4.6847486      -1.7473209    
   0.0000000      -4.7974648      -1.4086628    
   0.0000000      -4.8857346      -1.0628264    
   0.0000000      -4.9491072     -0.71157420    
   0.0000000      -4.9872603     -0.35669592    
   0.0000000      -4.9872603      0.35669592    
   0.0000000      -4.9491072      0.71157420    
   0.0000000      -4.8857346       1.0628264    
   0.0000000      -4.7974648       1.4086628    
   0.0000000      -4.6847486       1.7473209    
   0.0000000      -4.5481601       2.0770750    
   0.0000000      -4.3883948       2.3962450    
   0.0000000      -4.2062678       2.7032042    
   0.0000000      -4.0027061       2.9963884    
   0.0000000      -3.7787478       3.2743037    
   0.0000000      -3.5355339       3.5355339    
   0.0000000      -3.2743037       3.7787478    
   0.0000000      -2.9963884       4.0027061    
   0.0000000      -2.7032042       4.2062678    
   0.0000000      -2.3962450       4.3883948    
   0.0000000      -2.0770750       4.5481601    
   0.0000000      -1.7473209       4.6847486    
   0.0000000      -1.4086628       4.7974648    
   0.0000000      -1.0628264       4.8857346    
   0.0000000     -0.71157420       4.9491072    
   0.0000000     -0.35669592       4.9872603    
   0.0000000       0.0000000       5.5000000    
   0.0000000     -0.36227098       5.9890532    
   0.0000000     -0.72322011       5.9562531    
   0.0000000      -1.0815302       5.9017196    
   0.0000000      -1.4358940       5.8256507    
   0.0000000      -1.7850183       5.7283254    
   0.0000000      -2.1276293       5.6100974    
   0.0000000      -2.4624767       5.4713993    
   0.0000000      -2.7883391       5.3127360    
   0.0000000      -3.1040268       5.1346874    
   0.0000000      -3.4083884       4.9379034    
   0.0000000      -3.7003133       4.7231007    
   0.0000000      -3.9787359       4.4910645    
   0.0000000      -4.2426405       4.2426405    
   0.0000000      -4.4910645       3.9787359    
   0.0000000      -4.7231007       3.7003133    
   0.0000000      -4.9379034       3.4083884    
   0.0000000      -5.1346874       3.1040268    
   0.0000000      -5.3127360       2.7883391    
   0.0000000      -5.4713993       2.4624767    
   0.0000000      -5.6100974       2.1276293    
   0.0000000      -5.7283254       1.7850183    
   0.0000000      -5.8256507       1.4358940    
   0.0000000      -5.9017196       1.0815302    
   0.0000000      -5.9562531      0.72322011    
   0.0000000      -5.9890532      0.36227098    
   0.0000000      -5.9890532     -0.36227098    
   0.0000000      -5.9562531     -0.72322011    
   0.0000000      -5.9017196      -1.0815302    
   0.0000000      -5.8256507      -1.4358940    
   0.0000000      -5.7283254      -1.7850183    
   0.0000000      -5.6100974      -2.1276293    
   0.0000000      -5.4713993      -2.4624767    
   0.0000000      -5.3127360      -2.7883391    
   0.0000000      -5.1346874      -3.1040268    
   0.0000000      -4.9379034      -3.4083884    
   0.0000000      -4.7231007      -3.7003133    
   0.0000000      -4.4910645      -3.9787359    
   0.0000000      -4.2426405      -4.2426405    
   0.0000000      -3.9787359      -4.4910645    
   0.0000000      -3.7003133      -4.7231007    
   0.0000000      -3.4083884      -4.9379034    
   0.0000000      -3.1040268      -5.1346874    
   0.0000000      -2.7883391      -5.3127360    
   0.0000000      -2.4624767      -5.4713993    
   0.0000000      -2.1276293      -5.6100974    
   0.0000000      -1.7850183      -5.7283254    
   0.0000000      -1.4358940      -5.8256507    
   0.0000000      -1.0815302      -5.9017196    
   0.0000000     -0.72322011      -5.9562531    
   0.0000000     -0.36227098      -5.9890532    
  -2.0000000      -1.8000000      0.50000000    
  -2.0000000      -1.8707107      0.92928934    
  -2.0000000      -1.8707107       1.0707107    
  -2.0000000      -1.8000000       1.5000000    
  -2.0000000      -2.1444151       1.8314916    
  -2.0000000      -2.4363961       1.6363961    
  -2.0000000      -2.6314917       1.3444151    
  -2.0000000      -2.6314917      0.65558493    
  -2.0000000      -2.4363961      0.36360389    
  -2.0000000      -2.1444151      0.16850843    
  -1.9387628      -1.7646446       1.0707107    
  -1.7017277      -1.6277925       1.8314916    
  -1.4488648      -1.4818020       1.6363961    
  -1.2799072      -1.3842542       1.3444151    
  -1.2799072      -1.3842542      0.65558493    
  -1.4488648      -1.4818020      0.36360389    
  -1.7017277      -1.6277925      0.16850843    
  -1.9387628      -1.7646446      0.92928934    
  -1.9357213      -1.8766044       1.0000000    
  -1.9015192      -1.8173648       1.0000000    
  -1.6339370      -2.6221910       1.0000000    
  -1.3311696      -2.4022176       1.0000000    
  -1.1440492      -2.0781152       1.0000000    
  -1.1049303      -1.7059244       1.0000000    
  -2.0612373      -1.7646446       1.0707107    
  -2.2982721      -1.6277925       1.8314916    
  -2.5511353      -1.4818020       1.6363961    
  -2.7200928      -1.3842542       1.3444151    
  -2.7200928      -1.3842542      0.65558493    
  -2.5511353      -1.4818020      0.36360389    
  -2.2982721      -1.6277925      0.16850843    
  -2.0612373      -1.7646446      0.92928934    
  -2.0984807      -1.8173648       1.0000000    
  -2.0642788      -1.8766044       1.0000000    
  -2.8950696      -1.7059244       1.0000000    
  -2.8559508      -2.0781152       1.0000000    
  -2.6688304      -2.4022176       1.0000000    
  -2.3660629      -2.6221910       1.0000000    
   4.3190942       2.4936302      0.35669592    
   4.2860527       2.4745536      0.71157420    
   4.2311702       2.4428673       1.0628264    
   4.1547265       2.3987324       1.4086628    
   4.0571113       2.3423743       1.7473209    
   3.9388220       2.2740800       2.0770750    
   3.8004615       2.1941974       2.3962450    
   3.6427348       2.1031339       2.7032042    
   3.4664452       2.0013530       2.9963884    
   3.2724917       1.8893739       3.2743037    
   3.0618622       1.7677670       3.5355339    
   2.8356302       1.6371518       3.7787478    
   2.5949485       1.4981942       4.0027061    
   2.3410435       1.3516021       4.2062678    
   2.0752089       1.1981225       4.3883948    
   1.7987998       1.0385375       4.5481601    
   1.5132242      0.87366045       4.6847486    
   1.2199378      0.70433140       4.7974648    
  0.92043471      0.53141320       4.8857346    
  0.61624134      0.35578710       4.9491072    
  0.30890772      0.17834796       4.9872603    
  0.31373587      0.18113549       5.9890532    
  0.62632698      0.36161005       5.9562531    
  0.93663263      0.54076511       5.9017196    
   1.2435206      0.71794701       5.8256507    
   1.5458713      0.89250916       5.7283254    
   1.8425810       1.0638146       5.6100974    
   2.1325674       1.2312384       5.4713993    
   2.4147725       1.3941696       5.3127360    
   2.6881661       1.5520134       5.1346874    
   2.9517510       1.7041942       4.9379034    
   3.2045653       1.8501567       4.7231007    
   3.4456863       1.9893680       4.4910645    
   3.6742346       2.1213202       4.2426405    
   3.8893759       2.2455323       3.9787359    
   4.0903254       2.3615503       3.7003133    
   4.2763495       2.4689517       3.4083884    
   4.4467697       2.5673437       3.1040268    
   4.6009645       2.6563680       2.7883391    
   4.7383704       2.7356997       2.4624767    
   4.8584871       2.8050487       2.1276293    
   4.9608750       2.8641627       1.7850183    
   5.0451617       2.9128253       1.4358940    
   5.1110392       2.9508598       1.0815302    
   5.1582665       2.9781265      0.72322011    
   5.1866722       2.9945266      0.36227098    
   5.1866722       2.9945266     -0.36227098    
   5.1582665       2.9781265     -0.72322011    
   5.1110392       2.9508598      -1.0815302    
   5.0451617       2.9128253      -1.4358940    
   4.9608750       2.8641627      -1.7850183    
   4.8584871       2.8050487      -2.1276293    
   4.7383704       2.7356997      -2.4624767    
   4.6009645       2.6563680      -2.7883391    
   4.4467697       2.5673437      -3.1040268    
   4.2763495       2.4689517      -3.4083884    
   4.0903254       2.3615503      -3.7003133    
   3.8893759       2.2455323      -3.9787359    
   3.6742346       2.1213202      -4.2426405    
   3.4456863       1.9893680      -4.4910645    
   3.2045653       1.8501567      -4.7231007    
   2.9517510       1.7041942      -4.9379034    
   2.6881661       1.5520134      -5.1346874    
   2.4147725       1.3941696      -5.3127360    
   2.1325674       1.2312384      -5.4713993    
   1.8425810       1.0638146      -5.6100974    
   1.5458713      0.89250916      -5.7283254    
   1.2435206      0.71794701      -5.8256507    
  0.93663263      0.54076511      -5.9017196    
  0.62632698      0.36161005      -5.9562531    
  0.31373587      0.18113549      -5.9890532    
  0.30890772      0.17834796      -4.9872603    
  0.61624134      0.35578710      -4.9491072    
  0.92043471      0.53141320      -4.8857346    
   1.2199378      0.70433140      -4.7974648    
   1.5132242      0.87366045      -4.6847486    
   1.7987998       1.0385375      -4.5481601    
   2.0752089       1.1981225      -4.3883948    
   2.3410435       1.3516021      -4.2062678    
   2.5949485       1.4981942      -4.0027061    
   2.8356302       1.6371518      -3.7787478    
   3.0618622       1.7677670      -3.5355339    
   3.2724917       1.8893739      -3.2743037    
   3.4664452       2.0013530      -2.9963884    
   3.6427348       2.1031339      -2.7032042    
   3.8004615       2.1941974      -2.3962450    
   3.9388220       2.2740800      -2.0770750    
   4.0571113       2.3423743      -1.7473209    
   4.1547265       2.3987324      -1.4086628    
   4.2311702       2.4428673      -1.0628264    
   4.2860527       2.4745536     -0.71157420    
   4.3190942       2.4936302     -0.35669592    
  0.36078879      -4.9869661       0.0000000    
  0.71969658      -4.9479327       0.0000000    
   1.0748522      -4.8831029       0.0000000    
   1.4244040      -4.7928147       0.0000000    
   1.7665297      -4.6775393       0.0000000    
   2.0994456      -4.5378771       0.0000000    
   2.4214158      -4.3745565       0.0000000    
   2.7307618      -4.1884294       0.0000000    
   3.0258710      -3.9804654       0.0000000    
   3.3052049      -3.7517490       0.0000000    
   3.5673068      -3.5034730       0.0000000    
   3.8108103      -3.2369313       0.0000000    
   4.0344462      -2.9535139       0.0000000    
   4.2370481      -2.6546984       0.0000000    
   4.4175601      -2.3420422       0.0000000    
   4.5750413      -2.0171759       0.0000000    
   4.7086701      -1.6817929       0.0000000    
   4.8177500      -1.3376417       0.0000000    
   4.9017124     -0.98651677       0.0000000    
   4.9601197     -0.63024855       0.0000000    
   4.9926672     -0.27069455       0.0000000    
   4.9991851      9.02707428E-02   0.0000000    
   4.9796395      0.45076540       0.0000000    
   4.9341326      0.80891001       0.0000000    
   4.8629012       1.1628373       0.0000000    
   4.7663174       1.5107021       0.0000000    
   4.6448836       1.8506907       0.0000000    
   4.4992337       2.1810308       0.0000000    
  0.35882491      -5.9892607       0.0000000    
  0.71636534      -5.9570818       0.0000000    
   1.0713414      -5.9035773       0.0000000    
   1.4224823      -5.8289404       0.0000000    
   1.7685311      -5.7334371       0.0000000    
   2.1082489      -5.6174092       0.0000000    
   2.4404199      -5.4812727       0.0000000    
   2.7638547      -5.3255148       0.0000000    
   3.0773957      -5.1506929       0.0000000    
   3.3799202      -4.9574327       0.0000000    
   3.6703458      -4.7464261       0.0000000    
   3.9476323      -4.5184288       0.0000000    
   4.2107873      -4.2742567       0.0000000    
   4.4588690      -4.0147839       0.0000000    
   4.6909890      -3.7409389       0.0000000    
   4.9063163      -3.4537024       0.0000000    
   5.1040802      -3.1541026       0.0000000    
   5.2835732      -2.8432119       0.0000000    
   5.4441524      -2.5221434       0.0000000    
   5.5852423      -2.1920462       0.0000000    
   5.7063389      -1.8541020       0.0000000    
   5.8070083      -1.5095205       0.0000000    
   5.8868904      -1.1595355       0.0000000    
   5.9456987     -0.80539960       0.0000000    
   5.9832230     -0.44838056       0.0000000    
   5.9993286     -8.97564441E-02   0.0000000    
   5.9939585      0.26918897       0.0000000    
   5.9671311      0.62717080       0.0000000    
   5.9189434      0.98290747       0.0000000    
   5.8495674       1.3351256       0.0000000    
   5.7592516       1.6825644       0.0000000    
   5.6483188       2.0239799       0.0000000    
   5.5171666       2.3581502       0.0000000    
   5.3662643       2.6838789       0.0000000    
  -4.3190942       2.4936302      0.35669592    
  -4.2860527       2.4745536      0.71157420    
  -4.2311702       2.4428673       1.0628264    
  -4.1547265       2.3987324       1.4086628    
  -4.0571113       2.3423743       1.7473209    
  -3.9388220       2.2740800       2.0770750    
  -3.8004615       2.1941974       2.3962450    
  -3.6427348       2.1031339       2.7032042    
  -3.4664452       2.0013530       2.9963884    
  -3.2724917       1.8893739       3.2743037    
  -3.0618622       1.7677670       3.5355339    
  -2.8356302       1.6371518       3.7787478    
  -2.5949485       1.4981942       4.0027061    
  -2.3410435       1.3516021       4.2062678    
  -2.0752089       1.1981225       4.3883948    
  -1.7987998       1.0385375       4.5481601    
  -1.5132242      0.87366045       4.6847486    
  -1.2199378      0.70433140       4.7974648    
 -0.92043471      0.53141320       4.8857346    
 -0.61624134      0.35578710       4.9491072    
 -0.30890772      0.17834796       4.9872603    
 -0.31373587      0.18113549       5.9890532    
 -0.62632698      0.36161005       5.9562531    
 -0.93663263      0.54076511       5.9017196    
  -1.2435206      0.71794701       5.8256507    
  -1.5458713      0.89250916       5.7283254    
  -1.8425810       1.0638146       5.6100974    
  -2.1325674       1.2312384       5.4713993    
  -2.4147725       1.3941696       5.3127360    
  -2.6881661       1.5520134       5.1346874    
  -2.9517510       1.7041942       4.9379034    
  -3.2045653       1.8501567       4.7231007    
  -3.4456863       1.9893680       4.4910645    
  -3.6742346       2.1213202       4.2426405    
  -3.8893759       2.2455323       3.9787359    
  -4.0903254       2.3615503       3.7003133    
  -4.2763495       2.4689517       3.4083884    
  -4.4467697       2.5673437       3.1040268    
  -4.6009645       2.6563680       2.7883391    
  -4.7383704       2.7356997       2.4624767    
  -4.8584871       2.8050487       2.1276293    
  -4.9608750       2.8641627       1.7850183    
  -5.0451617       2.9128253       1.4358940    
  -5.1110392       2.9508598       1.0815302    
  -5.1582665       2.9781265      0.72322011    
  -5.1866722       2.9945266      0.36227098    
  -5.1866722       2.9945266     -0.36227098    
  -5.1582665       2.9781265     -0.72322011    
  -5.1110392       2.9508598      -1.0815302    
  -5.0451617       2.9128253      -1.4358940    
  -4.9608750       2.8641627      -1.7850183    
  -4.8584871       2.8050487      -2.1276293    
  -4.7383704       2.7356997      -2.4624767    
  -4.6009645       2.6563680      -2.7883391    
  -4.4467697       2.5673437      -3.1040268    
  -4.2763495       2.4689517      -3.4083884    
  -4.0903254       2.3615503      -3.7003133    
  -3.8893759       2.2455323      -3.9787359    
  -3.6742346       2.1213202      -4.2426405    
  -3.4456863       1.9893680      -4.4910645    
  -3.2045653       1.8501567      -4.7231007    
  -2.9517510       1.7041942      -4.9379034    
  -2.6881661       1.5520134      -5.1346874    
  -2.4147725       1.3941696      -5.3127360    
  -2.1325674       1.2312384      -5.4713993    
  -1.8425810       1.0638146      -5.6100974    
  -1.5458713      0.89250916      -5.7283254    
  -1.2435206      0.71794701      -5.8256507    
 -0.93663263      0.54076511      -5.9017196    
 -0.62632698      0.36161005      -5.9562531    
 -0.31373587      0.18113549      -5.9890532    
 -0.30890772      0.17834796      -4.9872603    
 -0.61624134      0.35578710      -4.9491072    
 -0.92043471      0.53141320      -4.8857346    
  -1.2199378      0.70433140      -4.7974648    
  -1.5132242      0.87366045      -4.6847486    
  -1.7987998       1.0385375      -4.5481601    
  -2.0752089       1.1981225      -4.3883948    
  -2.3410435       1.3516021      -4.2062678    
  -2.5949485       1.4981942      -4.0027061    
  -2.8356302       1.6371518      -3.7787478    
  -3.0618622       1.7677670      -3.5355339    
  -3.2724917       1.8893739      -3.2743037    
  -3.4664452       2.0013530      -2.9963884    
  -3.6427348       2.1031339      -2.7032042    
  -3.8004615       2.1941974      -2.3962450    
  -3.9388220       2.2740800      -2.0770750    
  -4.0571113       2.3423743      -1.7473209    
  -4.1547265       2.3987324      -1.4086628    
  -4.2311702       2.4428673      -1.0628264    
  -4.2860527       2.4745536     -0.71157420    
  -4.3190942       2.4936302     -0.35669592    
  -4.4992337       2.1810308       0.0000000    
  -4.6448836       1.8506907       0.0000000    
  -4.7663174       1.5107021       0.0000000    
  -4.8629012       1.1628373       0.0000000    
  -4.9341326      0.80891001       0.0000000    
  -4.9796395      0.45076540       0.0000000    
  -4.9991851      9.02707428E-02   0.0000000    
  -4.9926672     -0.27069455       0.0000000    
  -4.9601197     -0.63024855       0.0000000    
  -4.9017124     -0.98651677       0.0000000    
  -4.8177500      -1.3376417       0.0000000    
  -4.7086701      -1.6817929       0.0000000    
  -4.5750413      -2.0171759       0.0000000    
  -4.4175601      -2.3420422       0.0000000    
  -4.2370481      -2.6546984       0.0000000    
  -4.0344462      -2.9535139       0.0000000    
  -3.8108103      -3.2369313       0.0000000    
  -3.5673068      -3.5034730       0.0000000    
  -3.3052049      -3.7517490       0.0000000    
  -3.0258710      -3.9804654       0.0000000    
  -2.7307618      -4.1884294       0.0000000    
  -2.4214158      -4.3745565       0.0000000    
  -2.0994456      -4.5378771       0.0000000    
  -1.7665297      -4.6775393       0.0000000    
  -1.4244040      -4.7928147       0.0000000    
  -1.0748522      -4.8831029       0.0000000    
 -0.71969658      -4.9479327       0.0000000    
 -0.36078879      -4.9869661       0.0000000    
  -5.3662643       2.6838789       0.0000000    
  -5.5171666       2.3581502       0.0000000    
  -5.6483188       2.0239799       0.0000000    
  -5.7592516       1.6825644       0.0000000    
  -5.8495674       1.3351256       0.0000000    
  -5.9189434      0.98290747       0.0000000    
  -5.9671311      0.62717080       0.0000000    
  -5.9939585      0.26918897       0.0000000    
  -5.9993286     -8.97564441E-02   0.0000000    
  -5.9832230     -0.44838056       0.0000000    
  -5.9456987     -0.80539960       0.0000000    
  -5.8868904      -1.1595355       0.0000000    
  -5.8070083      -1.5095205       0.0000000    
  -5.7063389      -1.8541020       0.0000000    
  -5.5852423      -2.1920462       0.0000000    
  -5.4441524      -2.5221434       0.0000000    
  -5.2835732      -2.8432119       0.0000000    
  -5.1040802      -3.1541026       0.0000000    
  -4.9063163      -3.4537024       0.0000000    
  -4.6909890      -3.7409389       0.0000000    
  -4.4588690      -4.0147839       0.0000000    
  -4.2107873      -4.2742567       0.0000000    
  -3.9476323      -4.5184288       0.0000000    
  -3.6703458      -4.7464261       0.0000000    
  -3.3799202      -4.9574327       0.0000000    
  -3.0773957      -5.1506929       0.0000000    
  -2.7638547      -5.3255148       0.0000000    
  -2.4404199      -5.4812727       0.0000000    
  -2.1082489      -5.6174092       0.0000000    
  -1.7685311      -5.7334371       0.0000000    
  -1.4224823      -5.8289404       0.0000000    
  -1.0713414      -5.9035773       0.0000000    
 -0.71636534      -5.9570818       0.0000000    
 -0.35882491      -5.9892607       0.0000000    
   1.5500000     -0.86485356      -2.0993612    
   1.5500000     -0.86510432      -1.0008085    
   1.5500000      -1.2093329      -2.0486727    
   1.5500000      -1.2105037      -1.0517153    
   1.5500000     -0.95850879      -1.8112191    
   1.5500000     -0.95984858      -1.2894772    
   1.5500000     -0.60186976      -2.2735152    
   1.5500000     -0.60193765     -0.82653075    
   1.5500000      -1.0692679      -1.5505496    
   1.5500000      -1.3248652      -1.3864094    
   1.5500000      -1.3184773      -1.7141799    
   1.5500000      -1.0229154      -2.3951552    
   1.5500000      -1.0231282     -0.70493090    
   1.5500000     -0.59383559      -2.6860995    
   1.5500000     -0.59388238     -0.41392249    
   1.1985892     -0.40034363      -1.2561073    
  0.18736243     -0.16454440     -0.92393148    
  0.96903455      -1.4588960     -0.97758406    
  9.39962491E-02  4.62861918E-02  -1.2865684    
   1.0371975      -1.5853748      -1.2896733    
  0.31619388     -0.93618190      -1.1190028    
   1.2574506      -1.4338492     -0.74873179    
  0.62569720      -1.1990105     -0.91941106    
  0.22787379     -0.56393170     -0.94210529    
  0.14772092     -0.64687860      -1.2603228    
  0.45727515      -1.1827831      -1.2498505    
  0.21975935      0.21399254     -0.99405938    
   1.2805713      -1.5877343      -1.0484011    
  0.87543035     -0.62049311     -0.27793816    
  0.70309043      -1.4009277      -1.2491399    
  8.45566392E-02 -0.32760763      -1.2564151    
  0.83007336      -1.0762905     -0.56825632    
   1.1243707      -1.2102164     -0.52613360    
  0.16358198      0.32242882      -1.3156643    
   1.3115402      -1.6626037      -1.3177773    
  0.93607241      -1.3032540     -0.74010897    
  0.49115637     -0.81301439     -0.68220764    
  0.99271274     -0.93429941     -0.36668462    
  0.60335767     -1.83765497E-02 -0.40070403    
  0.74626577     -0.81867754     -0.44489849    
  0.38188291      8.56304914E-02 -0.65338546    
  0.41448417     -0.30906755     -0.57598352    
  0.90965927     -0.27866346     -0.19583023    
  0.68949831     -0.35355055     -0.33100078    
   1.2692052      -1.0277444     -0.33098671    
  0.61531210     -0.57481825     -0.43830320    
  0.83720964     -8.50074068E-02 -0.23519714    
   1.2151593     -0.81299371     -0.22255117    
   1.2008326     -0.41926098     -0.10777714    
  0.89938664      -1.3978065      -2.1760685    
  0.16928136     -7.36828446E-02  -2.1224160    
  9.38288942E-02  4.85874116E-02  -1.8103267    
   1.0352882      -1.5840794      -1.8134315    
  0.29554468     -0.90041649      -1.9809972    
  0.33518046      0.16356936      -2.3512683    
  0.57376277      -1.1630291      -2.1578948    
  0.22268015     -0.50096446      -2.1805890    
  0.15252243     -0.65493590      -1.8501495    
  0.46185222      -1.1909699      -1.8396772    
  0.21347246      0.26053518      -2.0515990    
   1.2434077      -1.5590185      -2.1059406    
  0.84855747     -0.57394791      -2.8220618    
  8.65112990E-02 -0.33298135      -1.8508600    
  0.70676684      -1.4053074      -1.8435848    
  0.43114686     -0.38532954      -2.5317438    
  0.46231225     -6.34975731E-02  -2.5738664    
   1.3092276      -1.6618876      -1.7843356    
  0.16411817      0.32478964      -1.7822226    
  0.28759021     -0.18004991      -2.3598909    
  0.48969215     -0.81047827      -2.4177923    
  0.63543445     -0.31547523      -2.7333155    
   1.2339693      -1.1106280      -2.6992960    
  0.61234242     -0.58671546      -2.6551015    
   1.2133048      -1.3544344      -2.4466145    
  0.88778681      -1.1288518      -2.5240164    
   1.1617051     -0.71521962      -2.9041698    
  0.98677045     -0.86844105      -2.7689991    
  0.69275492     -2.93031596E-02  -2.7690134    
  0.75805390     -0.82205433      -2.6616969    
   1.2931913     -0.87479085      -2.8648028    
  0.85171151     -0.18348368      -2.8774488    
   1.1855308     -0.39275733      -2.9922228    
   1.2007920     -0.40415886      -1.8438926    
  0.97400278      0.13255215      -2.0991914    
  0.97421992      0.13242678      -1.0006388    
  0.67487812      0.30525187      -2.0482848    
  0.67589206      0.30466646      -1.0513273    
  0.89311212      0.17925440      -1.2887809    
  0.89195180      0.17992429      -1.8105228    
   1.2019118      9.68835026E-04  -2.2734692    
   1.2019706      9.34881100E-04 -0.82648486    
  0.79719198      0.23463392      -1.5494504    
  0.57583815      0.36243260      -1.7135905    
  0.58137029      0.35923862      -1.3858202    
  0.83733439      0.21145768     -0.70484471    
  0.83715010      0.21156406      -2.3950691    
   1.2089283     -3.08219227E-03 -0.41390046    
   1.2088878     -3.05880187E-03  -2.6860776    
   2.5076249      0.35288498      -1.3900492    
   2.1466379      0.14446910      -2.1284919    
   2.2087004      0.18030089     -0.62558895    
   2.5430586      0.37334263      -1.7933869    
   2.1737633      0.16012993      -1.3017342    
   2.2378981      0.19715820      -1.7420781    
   2.4048002      0.29351908     -0.96158779    
   1.8987925      1.37542246E-03  -2.2726324    
   2.4443421      0.31634864      -2.1440151    
   1.9679229      4.12878878E-02 -0.49805859    
   2.2022634      0.17658450      -2.4326055    
   1.9587675      3.60020697E-02 -0.88334519    
   1.8811318     -8.82096682E-03  -2.6921942    
   1.8992081     -0.40415886      -1.2561073    
   2.2006133      -1.3978065     -0.92393148    
   2.9307187     -7.36828446E-02 -0.97758406    
   2.0647118      -1.5840794      -1.2865684    
   3.0061712      4.85874116E-02  -1.2896733    
   2.8044553     -0.90041649      -1.1190028    
   2.7648196      0.16356936     -0.74873179    
   2.8773198     -0.50096446     -0.91941106    
   2.5262372      -1.1630291     -0.94210529    
   2.6381478      -1.1909699      -1.2603228    
   2.9474776     -0.65493590      -1.2498505    
